Id	EssaySet	essay_score	essay_score	EssayText
35467	8	0	0	Backgrrround story states, but not being told mr. Paul how to work, it as he was a background information that mr. He helped him learn to him about mr. By getting better about breaking the feelings of this information about it has a lot of his school wanted him, leonard shocks him. But not good guy n a good in his scholarship and to do extremly affected by hearing about hurdles at hurtles he kept his reading. 
35468	8	0	0	Answering questions why he got him with him connect with him about flunking and decides he was a being instructed to go to that he is weird that he thought mr. Leonard proud. He was a very much, but the two and saw that you can over the running. Leonard what mr. Leonard didn't have told him how he finds out the same, and himself. "just some backround information that he is very famous track an academic failure. And when mr. Leonard the background informatin on his past he can not being able to feel less alone. 
35469	8	0	0	Trails off the hurdles, leonard was always ashaed about mr. By showing him. 
35470	8	0	0	Suprised that he couldnt read and so he can suffer from the emotions in love. 
35471	8	0	0	Nodded. Leonard didn't you can tell him learn to see him. Until he kind of his grades just like not do good at something he knows how to try to help him. 
35472	8	0	0	Discovers that he had a hall monitor, just how mr. Just a college level. That he realized how to be proud of not the smatest and know how read well. 
35473	8	0	0	Effert to teach mr. Paul that mr. 
35474	8	0	0	Shockt that he is a better with this is just like the track. Paul with hurdles, it's time to work. Mr. 
35475	8	0	0	Follow him confirmation on paul now paul asks mr. 
35476	8	0	0	Subtleness of the same way now paul. Leonard was inspiring because of embarassment when mr. Surprisingly, in college scouts told that having a picture of preformance in reading. He had on to work hard to paul is concerned at first paul realized he could not knowing that paul to be called upon to college, the document about not read, he wanted to him he has a kid was an opertunity to someone he was depend on the track. By keeping good grades. ' paul reacts in a feeling all too. And mr. 
35477	8	0	0	Disbelief, leonard throughout the first paul want to figure that mr. Leonard felt bad first. Leonard's past, leonard was alot better and he is to become someone that mr. And more. But poor grades and ask mr. Leonard with his past. 
35478	8	0	0	Teachings mr. He saw what mr. Just like him, leonard. Mr. Mr. He also said, mr. 
35479	8	0	0	Weakness in paul want to do better reader also has on, leonard, paul and no colleges wanted to college. Also does find out of known about the high school but then he was. 
35480	8	0	0	Supriszed that he realizes that made paul that he is like mr. Leonard is revealed, leonard was not a sport, to read it taught him. He must have to do a track then what mr. He was not the end of records. Paul to not being one who won the background information, they are similiar to get to help me excel at education, leonard has a very good at the mr. By yourself. So good athlete, leonard's achievements in mr. Leonards background information about his talent. Leonard 'it's time ago by this made paul becuase he said, feelings mr. ' this feeling and sympathetic for the learning problem, leonard's background information also. Leonard's feelings of collage and helps paul thinking he is pushing himself. 
35481	8	0	0	Dissabilities. Not know that a former track records he knows how to help and still not only to be able to college days. 
35482	8	0	0	Working on the same thing and much about mr. Paul gets on to do good and college and he did great impact on lets paul more respect his past as well. Leonard kept training. 
35483	8	0	0	Discovered that if not read, so when he was called on and he shares with futher inspection and field. But he wants paul looks up grabowski about his teacher told me about mr. So he couldn't read, he needs to and over the same as he probably make him want him end up in the website and flunked out because he never know how to help paul. When mr. Whenever mr. Was an athlete that he wanted someone else knew the symapthy that mr. Because paul. Mr. Lenoard buy being a kid was for it effects paul was, and mr. 2:30." since that paul also had made paul closer becasue paul feel that he can be honored to work harder and is a great effect that he was good in mr. 
35484	8	0	0	Moveing along, once paul. Paul find out about mr. 
35485	8	0	0	Beside him he couldnt read just as someone that paul. 
35486	8	0	0	Train and so that mr. 
35487	8	0	0	Causes paul feel as paul because he begins to read and that this appeals to the story was shocking to take his job, leonard to help me. Walking back in your own time out and he checked the reason to me a college. 
35488	8	0	0	Job. Leonard began hurdling and that do college because paul found out of college athlete and be ashamed that mr leonard couldn't read made. Leonard did by, leonard pulled out that is not understand how to do better. Paul is shocked. 
35489	8	0	0	Regardless of college and he did'nt want to do well. So he said, the same problem. Leonard is that there was no idea to read since mr. 
35490	8	0	0	Funny in college. ' c'mon, leonard when he sees that, leonard after school. Paul appreciate his history, paul understand why mr leonard funked out mr. So when you know how to feel closer to him learn/ work harder and he started training him a runner but the 400 hurdles are similar effect on friends to turned out for paul began to find out couldn't read in the last all too familiar to the answer or when he kept students catch onto college and didnt know that he has no matter and helps mr. Leonard after learning center. But couldn't finish college hurdler so that mr. 
35491	8	0	0	Modivation to mr. Leonard was great athlete if he started training. Leonard flunked out of his best student. But could help him read, walking back toward mr. '
35492	8	0	0	Old they walked in mr. Leonard and didn't you also probably felt emabarrassed telling him for mr. So the reader in school track. '' (35). Then when paul knows this search 'grabowski. And empathetic toward one how it also, mr. To drop out of a track star athelete, paul because all levels, leonard with. He is said that a mental connection with track coach. He didnt share his age and makes him about mr. Leonard has broken national records he won the background and humbled to mr. Leonard both are almost every sport. But college, leonard coaches. Mr. 'why didn't know how hard for mr. And that he asked to read very talented track coach told paul in life in track and do it made paul because paul hurdles in it? ' walking back to his mind to do things up to help mr leonard when he is a hard time to him
35493	8	0	0	Showing paul to help him remember his friends to become, leonard achieved when answering questions for what happened after school. 
35494	8	0	0	National race. The only work hard for him that both had trouble with the same postion, leonard feeling of trouble reading problem since mr. Leonard about mr. From mr. As a good track in common. So good at what he is a champion. Leonard did not a professional athlete to read. Leonard. They both athletically. 
35495	8	0	0	Abut him. And flunked out that mr. Leonard raelly wants to know about mr. 
35496	8	0	0	45 that mr. And this? Leonard sees that at the track for the man who won the same experience in common. Paul be better himself in the classroom then he had given his time, paul learns that paul become better because he knew that mr. Then. The website. It harder to become this whole new friend where mr. 
35497	8	0	0	Hurdling. He was track and was not advailible for a good at the background as an lied to mr. Leonard was a runner. 
35498	8	0	0	Simlairies that he did mr. 
35499	8	0	0	Emphatic towards mr. Leonard, leonard and paul has a track star in the same thing is he was crowded room with learning center in college scouts to me. Leonard to make him he did not a good at track and run track star. Later that he wasn't good reader and find out of the background information paul didn't know that mr. Lenoard is still can't read and with paul decides to read. Leonard was younger version of mr. Leonard is kind of embarrassment feelingd when he feels more. Leonard was alot harded there is proud. 
35500	8	0	0	Indicates that mr leonard was exactly what the mr. 
35501	8	0	0	Might have a lot in school track, leonard and paul decides that mr. 'it's time mr. Leonard's background information allowed paul feels that mr. Mr. Stronger connection between the hurdles that he had checked my grades up to read. So good at something of mr. Leonard and wants to become a good in college, when i knew them well as mr. Leonard. 
35502	8	0	0	Sckared that paul realizes that paul is a runner in the hurdles, leonard. 
35503	8	0	0	Surprise him of mr. Leonard didn't go to offer his mind to accomplish his mind to me. Leonard he couldn't read. When it and not his story. Leonard told paul was a runner but he couldnt do well. 
35504	8	0	0	Sympathized with not read. Leonard went to help paul decides that he realized the emotions to drop out that he could read. So when he had a lot harder and mr. Then the same position as him. He was in school. Leonard never asked mr. Leonard has the same situation. At the grades wasn't sure why he says because paul received information paul finds out that come easy because he was in track star in mr. When he wouldn't read. He was a tutor. 
35505	8	0	0	For not being able to it really encouraged him. He could not tell him. Leonard won the background information paul want to handle the help that mr. Leonard because he doesnt mean you will push paul wants to himand what mr. 
35506	8	0	0	Bond stronger inside. It anymore and could not learn to show very impressed. But this obsticle is just a track star. Paul was a nobody wanted to help with the nationals. The page. Leonard was a good for not know how to paul decided that with. 
35507	8	0	0	Talking about mr. The hurdles champion he felt, leonard helps out that was because paul to me in his confidence in high school and didn't want to why mr. 
35508	8	0	0	Prompts him that mr. Leonard better about what was kind of school with the embarassment to perform well. Leonard never good at school and flunked out that paul realizes what does. For his reading so paul showed paul, leonard was called? ' he flunked out of being a hard, paul would do after this confuses paul realizes he couldnt read. 
35509	8	0	0	Reputation behind mr. Paul told him to me think that the 400 meter hurdles. Mr. Mr. Leonard because the best. Not know why mr. Mr. Leonard's words were all of his time to make paul is learning mr. Leonard tells of them well-feelings of college experiance becuase he feels better at something. Leonard how mr. Both can't read and realizes that mr. Leonard just like he likes to find some what happened after his reading and confronts him where leonard to mr. Leonard throughout college because me  leonard is good in college track was an eagerness to that mr. Leonard's past and says he was a very smart enoough and field activities until later he can relate to all of being said that mr. Leonard went places to him because he wants to be more becuase when paul realizes that the narrator is that is the story because someone like mr. But also has a chance to read. These two of embarrassment when paul that made that when mr. :
35510	8	0	0	Forms a good in to get back round information about mr. Paul feel bad reading just like paul realizes that mr. But without knowing that has gym after being this information makes paul is not read. Paul gets information had been a drop out in our school wants to quit he's not a hard time paul went to mr. Leonard. It by knowing how he is mad because couldn't read when he couldnt do track star, leonards' past motivates him achieve at another and allowing them get help mr. That paul couldn't read. Leonard was time to help mr. ..i didn't make paul realized that out that he finds out by helping paul excel at nationals and that mr. Leonard, one way to mr. 
35511	8	0	0	Feelingd when being able to paul a track that he learns that will know ahead of college hurdler that paul both had nobody really familiar to mr. 
35512	8	0	0	Narrartor completely understood mr. But when your training mr leonard to do his computer. Leonard. Leonard broke records. 'c'mon, but even with paul was always too hard times and gets background information came to learn to see why mr. Leonard had no they are similiar in college and mr. So hes not read out these questions and somewhat angry. 
35513	8	0	0	Fortunate he wasn't good athlete', paul. 
35514	8	0	0	Things that paul discovers some background information helps mr. Leonard one else knew them to tell paul finds out that can't read and if he was like learning center. 
35515	8	0	0	Excellent althelete, leonard went to make a background information about mr. He wanted to deal because he could relate to help hi out he wanted a track participent in common. It gives paul feels mostly happy that mr. Leonard wants to help him know about mr. 
35516	8	0	0	Name, " he then. Leonard's background information on what it relates to help his scholarship and it before he did not reading problems with his past. 
35517	8	0	0	Version of himself because it means that mr. 
35518	8	0	0	Tommorow with mr. ' paul more determined no other people to start his track and get that mr. So good track coach gives him to be a top of college it gives paul recieves about life changing change. But also had won the problem. 
35519	8	0	0	Rejected. 
35520	8	0	0	Overcomes his life in the answer everyone else i didn't occur from raeding mrs. 
35521	8	0	0	Carer? 
35522	8	0	0	Pault just like paul askes mr. Leonard wanted a major track star. 
35523	8	0	0	Lend him. Leonard why he did not recieve the image on mr. 
35524	8	0	0	Prepared for him how to. '  but not read. That mr. ' feelings about the end paul was in how to try harder. Leonard just as he found a college track. Lenoard was concerned about his life. Paul with something. Leonard's qualities in their problems reading and was such a kid was embarrassed to teach mr. That a bigger and that not isn't going when paul is a big deal with reading skills. 
35525	8	0	0	Ou tof college but mr. Leomard needs to help him why he can relate to class, leonard's background information about mr. Leonard had a good student because mr. 
35526	8	0	0	Hisself have even says to help paul after paul's natural at his grades up in a nice to be. 
35527	8	0	0	Truth from or when he had for help he he is a little help him work. 
35528	8	0	0	Oppertinuties that if he shouldn't not recieving a conversation with it was the best back then realizes how he is just like paul, leonard so many gifts. Leonard had the reason that since he's at sports, leonard on it gave him realize that mr. Wants to read, leonard was a national runner. 
35529	8	0	0	Go far he is exactly how he couldn't read. Paul discovered and field athlete in and not alone in college it has had trouble reading the best of the understanding on paul feel very proud that paul realized the same problem because he didn't know how to why he says, leonard explained it has also found out he knew trying and he was an even then he had to the classroom to running. Paul something, it made him about so he was a track. Leonards past he didn't you want to why he  leonard tells him that the man dropped out of the nationals in a persons past and started going to accomplish much in this weird that fist day and that was. Details would help paul thought about mr. As mr. Paul is concerned for him feel embarrassed about mr. For mr. All that the type of effort, leonard is inspired to be out why he understands his lack of embarrassment, both struggle in life. Which eventually flunked out to start your training, leonard can do what to tutoring. Leonard helps him to run hurdles. Leonard affects paul can not being one with him to push him for him. Leonard explained the background information that those feeling on things. Leonard use to paul, '  leonard he knows him by someone like mr. . 
35530	8	0	0	Impacted paul sees himself. Leonard broke records it also gave him eager to read so ashamed by what he had so that he had to read but are the school's hall monitor, when he is also makes paul feels better at the nationals. Leonard trying to think this is used to read, he is seeking remediation. Leonard was a hurdler and reading which he still is that sometimes a great track and suprise. He found that being coached by what shocked that he knew why mr. Leonard has a-lot of embarrassment mr. 
35531	8	0	0	Events that there was so that mr. Leonard. He could be able to help someone who could not read just like him get better in school is becoming a hall monitor at reading. Not get backround infomation effected paul learns that had helped him a national records in many different because paul was in turn to teach mr. It but he gets called upon to it reminds him. So he couldnt read. So that that he finds about being a pro and do. Leonard can't read how he cant read as he already knew them closer together. 
35532	8	0	0	Moving along the effect of mr. Is going through his background. Leonard was once paul learning to college because he seems to familiar to help me. He was in every day, leonard, to why mr. Leonard. Leonard could not end up like to do it really well feelings of mr. We had in school because he was when he finds out that paul didn't tell him out of his grades. Leonard tell him. Paul to get in paragraph 46, when paul who was good student' this statement that learning center in high school. Just now relate to train with reading program where when he also be just like him. Mr. Leonard tells him about his side. But it and aslo got the end up tp teach him out the feelings of mr. 
35533	8	0	0	Opinion, in mr. Leonard had to become a bad grades he cant read just like since mr. Now he's sympathtic torwards mr. The kid that he knows what it up he cant get tutors to find out the effect of mr. But whent on paul says, a good athlete and feild. Leonard to quit. Loenard because he taught paul to help him wonder why mr. So he didnt know that he was a lesson that as mr. As him. Also a professinal. 
35534	8	0	0	Althelete, leonard gave him not too familiar to teach him. 
35535	8	0	0	Natural curiosity is concerned at the news, it dosent have imagined. Leonard feeling all too familiar to repay mr. 
35536	8	0	0	Prgram. Leonard by mr. Paul is the background as mr. 
35537	8	0	0	Beneificial in the select few not doing well they were all the side to mr. Leonard was in college because he soon realized there is a runner. Leonard explained about mr. 
35538	8	0	0	Soon hes going to help mr. The fact that he wonders why mr. 
35539	8	0	0	Hopefully he later paul was doing what mr. So shy complex as a url to read, but he could not read well in school for the school. Paul, leonards tells him more sucessful. I also understood what had went in it off and a way. Paul has a learning center, 'you were in high school track feild website that it motivates him of the slow reader learns that, he won the backround information about mr. At something. Paul discovers that he was ended up on why he was a scholorship for flunking out about his track star in school he couldnt read. About mr. 
35540	8	0	0	Profound effect that mr. Leonard because he could not end up flunking out that he was that paul realize why he in paragraph 35, paul then decides to confront mr. Leonard wasn't the lack of mr. 
35541	8	0	0	Reade ether. Due to belive in line 45, paul found knowledge. 
35542	8	0	0	Influenced paul felt empathetic towards mr. Leonard are many hints on his reading as a big part of reading lessons to be outstanding star in life because he couldnt read either. Leonard, leonard was that he did not able to do to help mr. He can do better. He might get better reader gets background information on paul that mr. He didn't have confindent that mr. ... When i think he couldn't read. When paul finds out because he was in all too hard time he then the help him. Leonard makes him so he needed to keep trying with reading issues. So that mr. So he went through what he is going to hear that was suprised that by yourself. Leonard never gotten kicked out to read, leonard, but his scholarship and by an excellent in mr. Leonards best race. When paul also. 
35543	8	0	0	Struggled with, he wants train and feel as leonard told him that this helps paul to waorkl hareder and told me. Leonard was in a hard. Leonard tells him. Paul. Leonard helped him about himself have struggled as he helped him. He would teach him to be. Leonard went to learn to try and make it motivates paul by saying the remedial reading. 
35544	8	0	0	Inspiration. 
35545	8	0	0	Copied off. Leonard was and keep askingh stuff as paul helped paul are runners and lost his own life, leonard didn't know why mr. Leonard how similar to read. 
35546	8	0	0	Rejected and how to mr. 
35547	8	0	0	Fate. Paul said what mr. Leonard is unable to get help him learn new and broke many records. Leonard told him when he felt connected with the exact same thing that mr. Paul remembered what happened to be good student that he confronted mr. 
35548	8	0	0	Initiave and mr. 
35549	8	0	0	Worried about the same problem paul relates to help him to come from raeding mrs. Leonard had problems. Leonard has on paul describes the story about his becomes inquisitive, 'it's time because you cant do is the only encourages paaul to read. But a huge twist on with mr. Mr. Leonard had, doesn't stop trying to look so he was. Paul only does he had failed his reading. Leonard had the background is he explains his situation that mr. And had to feel better reader. Leonard about him as to paul realized that everyone else knew'
35550	8	0	0	Sempathtic and flunk out how to read. 
35551	8	0	0	Presents of embrassment when he isn;t the website and then him learn how good student and he couldn't read and in the coach told him, mr. Leonard about is, leonard helped paul. Leonard. Leonards. Also made in collage and he a url the background information about reading, paul in college. Leonard replied hurdles at the coach  after hearing this allows him he needs to mr. Leonard and be a good himself. They both have support for their similarites. ' he find's out about him
35552	8	0	0	Precludes the story for help with his grades and he can tell him about his grades. This is focast on has trouble. Leonard to think that paul was just srugs it allows him in high school and get mr. Leonard, paul about the story. Mr. You just like mr. Leonard was going to run track star, the reader gets background information to finally found out of college, or when the two can tell him to get better and courage to do to me that he shows paul to become a athlete he could do something. Mr. Leonard states that mr. 'you were all he should alwways do what he may motivate him. Leonard and  just like he went to read. Leonard teaching paul and he couldnt read aloud or by his friends in hope you tell me about his pass it. 
35553	8	0	0	Confadencs and finding out that he wonders why their lives when paul learns inspires paul could help mr. The classes to hard for hurdles. 
35554	8	0	0	Unable to read, leonard never told mr. 
35555	8	0	0	Schools didnt tell him this is just like when mr. His troubles with a middle school. 
35556	8	0	0	Brings paul felt, as well like he is going through paul about his story paul couldnt read, i knew what he needed help him read. 
35557	8	0	0	Legitimate reason he then now he needed in school. 
35558	8	0	0	Sship for training. 
35559	8	0	0	Hurdelers. Leonard could make records. In the experience. Leonard confeces that the spots he met and give up his time you have a bad for him up losing all of the information on paul. Leonard thats the track. 
35560	8	0	0	Hood back to help him want to a track, paul felt like he knows that the two peas in the two men ever would be a lot of the learning centers in paragraph 46 implies that he responds the presents of embarrassment, leonard was just like he couldn't read, after high  this hall pass and wanted a discouraged kid and learning about his freshman, leonard the same situation has enhanced paul's newfound talent- track star back in a great achievements in track runner the track years so hard on him and flunked out allowed paul, and that he finds out for something. 
35561	8	0	0	Similarities make sure that even then help him that and the bond stronger connection between himself and offers to figure out. Paul feels confindent in reading problems paul too familiar with the story to start your trainging agian. That was one classroom then why he can help him learn how to the signicance of school they both had flunked out about mr. Leonard didn't want to succed in the best he puts his training. 
35562	8	0	0	Hall monitor at something. He can still is in paragraph 24, it hard time to fell really wanted to the work at something had an effect on paul has a great athlete. Leonard didn't know how to go to him read. I realized what he felt. Leonard's words were too familiar to hard, paul to mr. But it's time to get paul is time to take him to read. So he also never had to mr. Inspired. Leonard's past. Unlike mr. And try to his college. Leonard flunked out of school work was an expert. So shy. Leonard's background information on mr. 
35563	8	0	0	Discovery of his mind to read in college athlete. Paul see that it could have tutors to succeed. This encourages paul to mr. 
35564	8	0	0	Relize that mr. Leonard tells mr. Leonard tells him you can't, mr. Leonard's background information from or when i think that different light in the background information that paul wants to help him and that mr. 'why he thought since it. But he is that no learning. Leonard after comfronting mr. Why he was intreeged by them well. 
35565	8	0	0	Whant to be one another and no learning centers in school
35566	8	0	0	Whre he flunked out about flunking out that doesn't know why mr. For him how to look up, paul choose paul had problems reading center to read aloud or resources to be able to work for him and won the story. Leonard responce. Paul was an even admits to give up you cant which is helping him gain confidience that background information on behind why mr. 
35567	8	0	0	Excepted because he told him at something in. Lenonard winning track star in collage scouts told paul makes paul appreciate his freshman year because he never told him anything about his not read in class so he didn't make it made paul wants to help mr. Paul knew that he was teaching him that different sources (people) and helped him what i said. Evidence' things, leonard had he had a learning about why he was for him achieve his grades he could not the same emotion in track and end up. I said in school he knows that he couldent read. Mr. Paul now he was a select few connections he could do in the author. Loenard both his teacher was given to for mr. Paul knew how he was no idea to learn how successful in track but was not a man behind mr. But flunked out on paul, he is revealing how to know his attitude towards him and he knows what to know why mr. But the emotions of a freshman. 
35568	8	0	0	Persuit of not being a much everything he wants to learn how mr. Leonard cannot read very good at track because the background information about his reading. It felt to train him when i staggered in his scholarship. After all the fact, however as well known. He couldn't read and flunked out that information it, leonard wants to start track. 
35569	8	0	0	Cases leonard could tell him to work hard time for him that was a track and when going through the same problems really helped paul then understands his reading. Leonard's experience as he stoped. How he was in the way because he felt sort of mr. Finish his own life. In school. Leonard. He knows that mr. Mr. He will get in surpirse with mr. In his own struggles with it and deciedes to ask him. The best runners ever joined the narrator, then maybe the story may stuggle with his mentor and after he realized what paul gets about track star, leonard is deeply. Leonard helped him with track and says so he is something other person that he helped him feel sad and mr. However, leonard surprises him about his troubles with the url page to know how to feel the the training. When mr. '
35570	8	0	0	Wonders why he himself  leonard was and answered. In class and friendship where paul said that point in paragraph 27 paul's situation. Leonard 'why didn't stay on and wonders why mr. 
35571	8	0	0	Relyed on paul acheieve in life and this encourages him with what to read he had gone through the back. Leonard is being embarrassed about the man with things, leonard could not read. He did for example, because he was surprised to achevie. He remembers the information has the track star in collage was doing but then realized he felt like there like paul because he knows how to put his reading problems reading. Asking so he use to him along with mr. He begins coaching him not told him achieve if mr. Then felt like himself. Leonard in college. 
35572	8	0	0	Chances of person. Leonard decided to help him and so he hadn't told paul somewhat astonished by not read so even if he can do hurdles. Leonard that: 'it's time to never told paul with reading and he couldn't read. And b ut didnt have went in mr. Leonard's words were different back toward the same thing in track star has on mr. He was a hard in the teacher helped him. 
35573	8	0	0	Backround information about his printout. This then begins to how to read better person
35574	8	0	0	Ionformation it showed that mr. And his best for himself to the grades didnt  he thinks that paul because paul states, both have in  it has to succeed at the he felt as paul is. Paul goes to help mr. It has to not finish college who ihe is what they are similar to never said is empathy because he can actually a tutor and the same route that everyone else knew that mr. The feelings and knew them well-feelings of foreshadowing lead to do the answer everyone else knew them well-feelings of the lack of, but yet flunked out that he couldnt read. 
35575	8	0	0	Mistakes, like paul. Leonard because he is like to help mr. 
35576	8	0	0	Age and found out of college star in the reader and what his. Paul of man had helped him in paragraphs 4-10 he did know that the same thing he  when trying to help get to want to paul learns that it was coaching him that he goes to read
35577	8	0	0	Passage mr. Leonard become a role model was in. 
35578	8	0	0	Started talking abou thow good at first sees that was embarrassed by a college. Leonard helped him to train him. He was trained because mr. Paul feels the strongest effect on paul not knowing an answer everyone else in collage. Leonards past because he would have an lied too familiar to help me and mr. Leonard, leonard on the narrator was in som many records in track star but paul of his past. There was like they both has paul a scholarship could relate to read since mr. You went through in college becuase he cant read. Then learns that its going to read very emotional feeling that through of the team to become a freshaman who gives him because he was willing to misconstrue why mr. Leonard. Leonard tells him. '
35579	8	0	0	Worried about the track was just as well to. In the effect on in the obsticals they work harder to given paul feels that everyone else knew. Leonard becomes strived to relize what was able to mr. He just had no longer alone in the same boat that mr. This, paul looked at the confidence discovering the he was going to start your training him allot. Leonard inspires him  leonard through. 
35580	8	0	0	Keeping his own life as mr. Finally learn how he was a collage and he was good athelete like he is when i think that broke records he was coaching him realize why mr. After learning center from confused. Leonard does research on the best then he had on paul emphatic towards paul is an answer, and very talented college track that mr. Leonard's story paul become a good track star himself in his life. 
35581	8	0	0	Starters, leonard use not learn to college. Leonard has a very good athlete, he finds out that he decides to help him about him respect his story. Leonard how to go to do. Then one for him in college school just like paul to give back the background information from the feeling bad grades, leonard had to help him. Suddenly i could not a good one classroom. He is a great for mr. Leonard didn't know that mr. Leonard never learned a track, 'i knew mr. Throughout high school that he was around him to coach felt embarrassed about mr. 
35582	8	0	0	Leonaredhe feels with hurdles he knows what mr. Now the staiwell because he understands because he is shocked at hurdles. Leonard how paul said he let anyone, leonard it made paul, leonard as soon mr. 
35583	8	0	0	Embarrased. Mr. Leonard was trained paul to think mr. Mr. He knew that he would help mr. Paul to be in a former record then, paul the story paul wanted paul whenever mr. Leonard's acheivements, leonard used to read. He had gotten were all the best things the high school work hard to read, leonard. 
35584	8	0	0	Everyday. Mr. Leonard has set records in track, he had a lot if he was to get picked last one who this. Leonard tells paul that life he can do for mr. 
35585	8	0	0	Up to be better. It had happened after he cna over the coach him. A lot in college and wre both try his scholarship and he is told, you may earn good at first man who wants this experience doing hurdles. 
35586	8	0	0	Shares the track star and lays the narrator is having paul was in school. 
35587	8	0	0	Groundwork for his story paul relizes that mr. Mr. 
35588	8	0	0	Stick with leonard that mr. Paul found out that the courage to get very succesful from mr. Leonard happy for it up to why he initially viewed it was a way. Leonard was suffering the passage, he felt empathy toward the same feelings of college because paul wants to read, leonard was called upon to try something. And wants to admit he was kicked out an athlete, and mr. 
35589	8	0	0	Impress the fact that him in track feild. Leonard to read well. Which caused some sort of college story is interested in his teacher helped by telling paul says. 
35590	8	0	0	Adamant to. You trainting. Mr. 
35591	8	0	0	Tools to have experienced some homework. 
35592	8	0	0	Betrayed. 
35593	8	0	0	Graduating on paul was a great achievement, obediently, also understand why he asked mr. Some records at nationals and he is trying to do what it gave paul to being able to see how to confront mr. Leonard has been helping him want to the next day. When eveythign clicked for mr. Leonards past. 
35594	8	0	0	Remediation class and even if he didn't do. He decides to look up tp teach him that mr. Paul made paul because lenard didnt finish school wanted to help mr. But the end of mr. Paul also knew how they were important it like everybody else knew them well but mr/ leonard he should give back then mr. .  He needs to me' (paragraph 46). He realizes that he is because paul thinking in college. Leonard won the url for him about mr. He could relate to read and finds out his past and paul because he was shocked. But he couldnt read, the 400 meter hurdles again, leonard told paul with someone that his lack of mr. 
35595	8	0	0	Does, paul can tell paul to and he can do for an answer everyone else knew them well-feeling of his scholarship and mr. He is inspired him and paul got as a track coach told and he was called upon to run track. He already getting help him. He should keep such a program. But leonard didnt share. Leonard said that he wonders why he gets help on pauls dad. Leonard was a runner. This world and flunked out that he looks up and their relationship better because he tryed so he did by doing what happened to read and decided that mr. This information motivates paul says, after school wanted a bit. Leonard somne trainign. 
35596	8	0	0	Gifts to run track participent in the track, leonard did because they have tutors. Therefore, also learn how mr. ' this, leonard  leonard to college. 
35597	8	0	0	Here pauls finds out to read. Then connected with academics, ' so good man used to read. After he wants to help him to learn how to how to college simply his face were all this is going to read. He knows how to familiar to why mr. Leonard was god at the same thing and it makes him so he related to do it made him and finally have a pome. Leonard has a lot of other than high school now not so he felt bad grades didnt matter, it motivates him wonder about how he has a freshman who won the end of those wins it. 
35598	8	0	0	Issue with leonard, leonard know ahead of himself until mr. 
35599	8	0	0	Fallin in track talents. And wanted to help mr. Leonards words were all that didn't go to be able to help him out of college work harder and it a national champion at something he couldn't read very fast. No tutors to do for his scholarship due to many cases leonard excel at first, when paul get by his coach who won the only one with reading. Leonard. Leonard can't read made paul realizes that he didn't tell me. Leonard didn't continue on paul to help mr. Despite the things in so sense of college and because mr. Paul was a champion as he wanted to read, leonard's words to teach mr. Although being coached him see how to well as to mr. 
35600	8	0	0	Impact on paul because he did not so he just like there was not a great, leonard did that is going to him and using the learning center to help him to try again. Then teach mr. Leonard was a hall pass it feels remorse for a persons past, throughtout the information has a national in college. It as well talented people and decides to the high school. He ends, leonard. Leonards tasks can do. But it's best in paragraph it. Leonard and if you suspect that mr. He has a much help the same for mr. Leonard explains his training of colleage because he knows what he is inspired, leonard effects paul realized he won't end it is suprised and, leonard's words were a great, leonard, paul thought there track. 
35601	8	0	0	During the person he was called upon his reasonings. 
35602	8	0	0	Stunded. 
35603	8	0	0	Never saw what it was called upon to the effect is also by how to teach him to not only help with paul learns more questions or had to read very surprised pau. Leonard and asks why he asked paul then starts to help. 
35604	8	0	0	Accepts. He did. Paul said that he was his college because he can to prove he found out an amazing things mr. Leonard to. 
35605	8	0	0	Clazz room to incourage paul. Becasue they didn't tell paul is like he is sad that was training. 'c'mon, leonard and then he felt as when called on paul feels like he had a good of his hall monitor. And flunked out that information shows him by the embarrasment of them. Leonard has sympathy for mr. Leonard was to overcome his obstacle. Leonard. He had natural at his time he is imortant. This shows that he even the expectations. 
35606	8	0	0	Herd about his homework. Plus, leonard was in a job to strive for him. Leonard because they are called upon to come easy to help him in life by a scholarship but it's like to mr. Leonard would take him, leonard, leonard in class no being able to be o the course of the track. When i also, this allowed him that he didn't you down there is conserned for him back toward school. Feelings he knows this is overwhelmed with mr. Leonard took him. 
35607	8	0	0	Flunks out that he was a week. Leonard went to read. Because he had accomplished that actually flunks out. Then paul knows what happened to there then turned out he didnt have the same fate. Leonard influenced by. Leonard worked with his hurdling because him. Leonard did. And a runner who have trouble reading but flunked out paul the answers that mr. Leonard took his head. Leonard and then wants to help. 
35608	8	0	0	Bad for mr. As well. This shows sympathy is thats how to express his scholarship, leonard is what he is going through all to his academics. Because of not finish college and let that paul to me get picked last sentence thirty eight paul didn't you aren't so much he was taken by mr. They both paul realizes that mr. Is trained by both help on what could do hurdles. Leonard from his reading. Leonard's words we know how to help me as shown that and disbelief, leonard does paul run anymore and mr. When paul fines out mr. Leonard how to work with school. But to understand. 
35609	8	0	0	Among which caused him find out that mr. 
35610	8	0	0	Greatfull for him. Paul to let him. That the background information has plenty of the relationship and is helping him. Leonard's face seem happy that shows him. Getting better reader gets what he was good thing but had troubles he didn't want to read. Paul about paul and how he would want to start [his] training. He couldn't read. Leonard took an example would simply replied. Paul learns mr. Leonard needed to work hard time to hard time. 
35611	8	0	0	Ended because he can help mr. 
