Id	EssaySet	essay_score1	essay_score2	EssayText
6675	3	2	2	"""Pandas in China and kolas in Australia are similar because both are specialist and they only eat the same food, """" China's panda which eats almost nothing but bamboo, or Australia's koala, bear, which eats eucalyptus leaves almost exclusively. Both are different from pythons because pythons can live in other habitats and eat anything, """" a python swallowed an alligator""""."""
6680	3	2	2	China's panda and Australia's koala bear are similar because they are both specialists which means they need to be in certain conditions and eat certain foods to survive. They are different from pythons because according to the article, pythons are generalists which means they can live in a number of different climates and survive on a variety of different foods and resources.
6687	3	2	2	"""China's panda and Australia's koala are similar in that they are both defined as """"specialists."""" This means they need to live a specific environment and eat specific things in order to survive. As opposed to the python which a """"generalist"""" and can more easily adapt to the environment is it in to survive. The article states that the world favors generalist rather than specialists."""
6699	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists. Pandas and koalas cannot survive just anywhere because pandas eat almost only bamboo and koalas eat almost only eucalyptus leaves. They are both different from pythons because pythons are generalists and do not require a specific type of food. This means they have more places where they can survive.
6709	3	2	2	The panda and koala are both specialists while a python is a generalist. The difference between these two like said in the article is that the python can adapt and change to the environment it is in like humans therefore they can live in more places and thrive. Unlike the python the panda and koala are in need of special types of food to survive, so if moved they would probably die.
6728	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists meaning that they only eat certain kinds of food which also means that they can only live in certain places. Both of these animals are different from a python because pythons are generalists meaning that they eat a wide variety of things, therefore they can survive pretty much anywhere.
6731	3	2	2	Both pandas in China and koala in Australia are, they are both specialists. Both live almost exclusively in one place and eat almost one type of food, bamboo and eucalyptus leaves respectively. These specialist animals differ from a python. A python is a generalist capable of living in many places and eating many foods.
6734	3	2	2	"""Pandas in China are similar to Koalas in Australia because they are both specialists. A Chinese Panda """"eats almost nothing but bamboo."""" and a Koala """"eats eucalyptus leaves almost exclusively"""", this shows how these animals most live in one place. A Python, on the other hand , is a generalist that is not affected it depending to different climates. Pandas and Koalas cannot live without specialists."""
6738	3	2	2	Pandas in china are similar to koalas because according to the article they're both specialists and a panda eats bamboo and a koala eats eucalyptus leaves. They both eat same sort of leaf or plant on the other hand theyre different from a python because a python is a generalist who can live almost anywhere. A panda or a koala cant do this because they need to stay where they know they can get bamboo or the eucalyptus leaves.
6742	3	2	2	Pandas in China are similar to koalas in Australia because they are both considered specialists. They both eat a singular plant (Panda eats bamboo, koala eats eucalyptus leaves). They are different from pythons because a python is considered a generalist. It eats multiple things, rats, alligators, and literally anything it can get its mouth over.
6753	3	2	2	Pandas in China are similar to Koalas in Australia because they both eat one thing, they do not have a variety of different foods, Panda mainly eat bamboo and Koalas only eat eucalyptus leaves. Pythons eat many different things. In the everglades in 2005 a python tried eating an aligator and while it was in its stomach it exploded. Koalas and pandas also stay in their natural habitat, pythons have migrated.
6755	3	2	2	China's panda and Australia's koala are similar because they are specialists, meaning they favor stability and they are only able to live in a certain area. For example the article explains how pandas almost only eat bamboo (which grows in China) and how koalas main food are the eucalyptus leaves which grow in Australia. They are both unlike the python because it is a generalist which is able to adapt and live more places than specialists.
6765	3	2	2	Pandas and koalas are both classified as a specialist species. For example, panda's in China exclusively eat bamboo, while koalas in Australia stick to eucalyptus leaves as their main diet. However, both of these animals are different than the python. Pythons are defined as a generalist species. If a python is moved from its original habitat to one similar it will adapt easily. A python diet is mainly composed of other animals. A python is easier to feed than a panda or koala.
6768	3	2	2	Pandas and koalas are similar because they both require sped food to survive, for instance a panda only eats bamboo and a koala only eats eucalyptus leaves. These animals differ from snakes because snakes can live anywhere in the world because they have no specific food needs that can be found in only one region of the world.
6791	3	2	2	The China's panda and Australia's Koala are both considered a type of bear.They both live off one specific type of food they eat for example , the panda eats bamboo and almost nothing else. The Koala bear eats eucalyptus leaves exclusively. These 2 types of bears plant eaters you could say. The python is a dangerous meat eater ranging from rats to Alligators. The python is far more aggresive and smaller than the two bears.
6800	3	2	2	Pandas in China and koalas in Australia are similar because they are both specialists that can only live in one area because of their diet and habitat needs. They are both different from pythons because according to the article, pythons are generalists, and can live in various places. The map of the U.S.A show that they would be able to live in any place in the southern region of the USA . Pandas and koalas would not be able to live in vanas areas.
6801	3	2	2	Pandas in china are similar to koalas in Australia because both are specialists.The 2 have united diets, such as bamboo and eucalyptus leaves and the benefits or being a specialist is stability,on the contrally pythons are generalists and can live in a koalas range of locations due to their less restriclae diet and ability change forwadays,people are chasing to make earth a ready changing place and therefore favor generalists since adapt to change.
6803	3	2	2	Pandas and Koalas are similar because they are both specialists- they eat only a specific type of food and so can only survive in a specific habitat. Pythons are generalists- they can eat many things and so can  live many places. This makes them a very effective invasive species, as described in the article.
6804	3	2	2	Pandas in China must live these because they eat bamboo, Koalas in Australia can only live there because they eat eucalyptus plant. These animals both specialist because they can not be removed from their habitat. A python or any other generalist species can survive in many locations , therefore they become invasive species.
6817	3	2	2	Pandas in China are similar to koalas in Australia because they both eat one main food source ( pandas bamboo koalas eucalyptus leaves ). So they survive best in one stable , non changing environment. However, pythons can live and adapt to new conditions, so they can move to different environments, such as Asia to Florida.
6818	3	2	2	Pandas in China almost exclusively eat bamboo making them a specialists species. Koalas in Australia are also specialists because they almost exclusively eat eucalyptus leaves. They are diffrent from pythons because pythons can live almost anywhere and can thrive on almost any food source.
6821	3	2	2	In the article the author tells us that China's panda eats almost nothing but bamboo and the Australia's koala bear exclusiusvely eats eucalyptus leaves. Both animals really eat one thing. A python is very different it doesnt eat one thing it swallows its meals there for its very different.
6833	3	2	2	Chinese pandas and Australian koalas are similar because they are both specialist species. They only flourish and survive in a very specific area. For example, pandas eat almost nothing but bamboo, and koalas eat eucalyptus leaves exclusively. However, pythons are generalist species. They can survive almost anywhere. The article states that the species that have become most abundant are those that do best in and around humans.
6834	3	2	2	Pandas in China are similar to koalas in Australia because both of them can only live off one food source. They cannot live anywhere else because they need that specific thing found only in their enviorment. Pythons however can live off many things, they can live in different enviorments and eat different rats, thats how they live across the world.
6840	3	2	2	The Chinese panda and Australia's koala are both similar because they both eat special type of food. They are both specialists according to the article. Both the Chinese panda and the australian koala are different than python b/c the python is a generalist that can adapt to different food scources.
6847	3	2	2	"""Both koalas (in Australia) and pandas (in China) or """"specialists."""" Specialist have a small range of diet, """"China's panda..eats almost nothing but bamboo (and) Australia's koala bear eats eucalyptus leaves almost exclusively are two great examples. Pythons, on the other hand, are generalists, which means they have a greater variety of prey. They are expected to survive better because they don't rely on one single prey."""
6871	3	2	2	As it says in paragraph 21, both the panda and koalas are specialists which means that they both need a certain thing to keep them alive. Pythons on the other hand need a varied climate to adapt quickly to add food sources. This means generalists, like pythons, will throw out specialists because they evolve better.
6875	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists. They only eat one kind of food which is only in the place that they are native to. They both are different from a python because the python can eat any kind of animal. o if they bad to survive in different places they could because they would have food there.
6880	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialist and have mainly one food source. Pandas and koalas are different from pythons because unlike pandas and koalas, pythons have a vast variety of food they can eat and they can live anywhere that has the similar climate as asia.
6883	3	2	2	pandas in china are similar to pandas in Australia because they are both specialists. paragraph 21 states that both the species live off of are food, bamboo and eucalyptus leaves. They are different from the python because a python is a generalist, which can adopt to anywhere. Pandas and koalas have to stay in the place to survive.
6886	3	2	2	Pandas are similar to koalas because they both only eat on food source. Pandas only eat bamboo and koalas only eat eucalyptus. They are different from the python because if they were to move from there homeland they would survive on varieties of food but pandas and koalas can't do that.
6889	3	2	2	Pandas and Koalas can only survive where the plants they eat are, because they won't eat anything else. Pythons can live and thrive in other places because they eat a wide range of animals and survive in a larger climate/environmental range. Pandas/Koalas are specialists, while pythons and humans are generalists.
6898	3	2	2	Pandas are like koalas because the both only eat one thing. Both are also in trouble should their environment change rapidly. They are different from a python because they aren't adaptive. For example, a python can be taken from Asia and moved to America and adapt quickly an easily. If the same was done to the panda or koala it would starve to death.
6908	3	2	2	The panda's and koalas are similar because they are specialists. The article states that both species only eat one type of plant. This shows how they cannot relocate as easily as the python. The python can eat a large variety of food as states in the article. Because of this it can relocate  much easier than the panda or koala.
6912	3	2	2	Pandas in China and Koalas in Australia are both specialists. Pythons are generalists. Pythons can live anywhere and Pandas and Koalas can only live in one place. Pandas eat bamboo in China, koalas eat only eucalyptus leaves in Australia.
6915	3	2	2	Pandas and Koalas are both specialists. A panda eats almost exclusively bamboo and Koala eats almost nothing else than eucalyptus leaves. Pythons are generalists.They can adapt very quickly. They eat a lot of things ranging from mice to something as big as an alligator.
6918	3	2	2	"""Panda in china are similar to koalas in Australia because they're both specialist species.In the article it says pandas """"eat almost nothing but bamboo"""" (Achenbach).Indicating they could live almost nowhere else while pythons are generalist,meaning they can adapt and live in many climates regions."""
6932	3	2	2	The article explains how pandas in China eat mostly bamboo, and how koalas eat mostly eucalyptus leaves. These speces have very exclusive diets while the pythons eat very different foods, and potentially other animals. An example would be when a key harse wood rat was tracked into the stomach of a python.
6934	3	2	2	Pandas and koalas are similar because they both live in one location on earth, they also only eat one food source, which makes them specialists. It is harder for specialists to survive because they can only live in one climate, sometimes only with one food source. The python is a generalist and live in a wide range of climates with a large food source, making it easier for them to survive which is why the specialists are different from generalists.
6940	3	2	2	Panda's in China are similar to koala bears in Australia because both of them eat vegetation that is native to their country. For example the panda eats bamboo and the koala bear eats eukeoliptus leaves while on the other hand pythons invade other places they can live and eat anything that has meat.
6945	3	2	2	Pandas in China are similar to koalas in Australia because they're specialist species. They both only live in one part of the world and they have a very specific diet. A panda eats almost nothing but bamboo, and a koala eat eucalyptus leaves almost always. They're both different from pythons because in the article it said pythons are generalists. They eat all kinds of things.
6955	3	2	2	Pandas and koalas are restrained to their respective regulars because they both eat almost exclusively one food. There, they are unlike the python, which as a generalist, can adapt to many ecosystems and still find a suitable prey. Pandas and koala's are specialists while pythons are generalists.
6956	3	2	2	Both pandas in China and koalas in Australia are specialist species. They both eat almost exclusively one food, bamboo for pandas and eucalyptus leaves for the koalas. These two species need those plants to survive. Buy a generalist species like a python, can eat anything. They will try to eat anything, like a aligator, ever if it kills them. Generalist species can adapt and specialist species can't, thats the difference between the two.
6957	3	2	2	Pandas from China and koalas from Australia are both different from pythons because both pandas and koalas are specialists and pythons are generalists. Pandas and koalas each mainly only one food source and the generalists eat many different ones. Living ''in age that loves generalists more than specialists'' put pandas and koalas more as a rare of becoming extinct. Pandas and koalas would need to adapt like pythons and eat more if they don't want to be extinct.
6960	3	2	2	"""Pandas and koalas are similar because, according to the article, they are both """"specialists"""". They only eat certain things so the areas they can survive in is limited. Pandas and koalas are different from pythons because pythons are """"generalists"""". They eat avariety of things and thus their habitat is more widely spread."""
6965	3	2	2	Pandas in China and koalas in Australia are similar because they are both specialists. They depend entirely one single food, Pandas eat only bamboo and koalas eat only eucalyptus leaves. They are different from pythons, because as the article says, pythons are generalists. They have a much wider variety of food sources and can adapt to many areas whereas the panda and koala live off one food source so they adapt and more to new habitats.
6975	3	2	2	This article allistates that panda bears in China are similar to koala bears in Australia because they are specialist. They both eat a certain plant and live a certain way. They are both different from pythons because pythons are generalist, and can live almost anywhere, regardless of the climate and can adapt quickly.
6979	3	2	2	Pandas in China and koala in Australia are very similar. They are specialists and only eat one type of food like eucalyptus leaves. These animals do not adapt well to change and can flourish with stability in the environment. Pythons are generalist which can withstand a large amount of change. They can live in multiple places and eat multiple foods. Pandas and koalas are specialists unlike pythons are generalists.
7004	3	2	2	The similarities between a panda and a koala is that they are one of kind species which eat one type of food in order to survive, such as panda eats only bamboo and koalas only eat eucalyptus leaves. They different from pythons because pythons are world life and travel all over to kill pray.
7016	3	2	2	"""China's panda and Australia's Koala are similar because the both anywhere one or two things they eat.Pandas eat the Bamboo & the Koala bear eats nothing but eucalyptus. They're both different from a python, because a python would eat anything. 2005 in the eveeglode """"a python swallowed an alligator."""" Pandas & Koalas only eat one thing."""
7025	3	2	2	"""Pandas in China and koalas in Australia are both specialist species. They are only adapted to one way of life. so they can't survive without their main food source. They differ from pythons because pythons can survive in many areas. According to the article, """"By 2002, pythons were seen in multiple locations in remote regions of the Everglades."""" ( Achendach). They're able to live on different food sources such as different animals and reptiles so pythons can evolve and adapt to their environment."""
7026	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists. Pandas primarily eat bamboo, and koalas primarily eat eucalyptus. This makes it nearly impossible for them to live any where but where their main source of food grow. Pythons, however, are generalists. They are able to live in many warm climates and have little difficulty finding food.
7037	3	2	2	Pandas in China only eat bamboo, which is mainly found in China. Similarly, koalas live in Australia and only eat eucalyptus leaves from that habitat. However since a python is a generalist, it can survive i different habitats. Although they have their own diets, they eat a larger variety of foods to help them survive.'' We live in an age that favors generalist rather than specialists.''
7038	3	2	2	Both pandas and koalas are similar to each other because they are specialists. They are specialists because, for example, pandas eat almost nothing but bamboo while koalas eat almost nothing but eucalyptus leaves. This is different from pythons, who are generalists. They can eat and live in many places like humans, and unlike pandas or koalas.
7041	3	2	2	"""Chinese pandas and Australian koalas are very similar to each other due to their endangerment and dietary prefference to bamboo and eucalyptus. However, according to the article.""""A python swallowed an alligator and there's not a delicate way to it- exploded."""" That shows how unlike the panda a koalas the python will eat anything."""
7044	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialist that eat only a certain kind of food. The article said that a panda only eats bamboo and a koala only eats eucalyptus leaves. They  both differ from pythons because a python is a generalist while koala bear and a panda are specialists.
7049	3	2	2	"""As mentioned in paragraph 21 pandas are both specialists, with strict diets. Pandas eat """"almost nothing but bamboo"""" and koalas eat """"eucalyptus leaves almost exclusively."""" Pythons, however, are generalists they eat almost anything and can adapt to different food sources easily."""
7051	3	2	2	"""Panda's are said to only eat bamboo and koala's only eat eucalyptus. These animals can't adapt anywhere else because of the food they eat. Pythons are supposed to eat mostly anything and can adapt to mostly any condiiton in """"about a third of the continental US"""". They are flexiable with their habitat."""
7056	3	2	2	Pandas in China are similar to Koalas in Australia because they are both specialist species. Pandas mostly eat bamboo which is similar to Koalas as they mostly eat eucalyptus leaves. Both species are also similar because they'd have to stay in their native home to survive. Unlike the generalist python who eats ab mixture of common things and can live in multiple places.
7062	3	2	2	They are both similar because they have an exclusive diets. One eats bamboo while the other eats leaves only. The python has a wider range of animals food. They are different because the panda and koala can only live in very particular areas while the python can live in alot more different areas.
7072	3	2	2	Pandas in China & koalas in Australia are both specialists, and a python is a generalist. A specialist is something that only eats one special kind of food. For example, a koala only eats leaves & pandas only eat bamboo. Generalists have a much greater variety in food, for example, a python loves to eat many different types of rodents, but it also eats animals like alligators.
7089	3	2	2	The pandas are similar to koalas because they both eat almost nothing but one type of plant and therefore could not survive in other parts of the world where the plant does not grow. Pythons however eats a wider variety of food sources and therefore could live in more than one place in the world.
7092	3	2	2	"""Pandas and koalas are both specialists, which means they only survive on basically one food source and can't really live anywhere else besides their native habitat. Panda's almost eat nothing but bamboo and a koala eats eucalyptus  leaves """" almost exclusively """" A python is a generalist and like humans with a little help can live anywhere and will eat anything its last diet to survive."""
7102	3	2	2	"""Pandas in China are similar to koalas in China because they both only eat certain things like plant the entirely. """"A specialist is China pandas, which eat almost nothing but bamboo, or Australian koala bear, which eat eucalyptus almost exclusively"""". They differ from pythons because all pythons eat everything such as alligators and a largo wood rat."""
7106	3	2	2	Pandas in China are similar to koalas in Australia because the both only eat one specific thing. The panda eats nothing but bamboo and the koala eats basically only eucalyptus leaves (paragraph 21). They differ from pythons because pythons can/and do eat a variety of different things. These things can be found anywhere unlike bamboo and eucalyptus leaves. The python can live anywhere basically (paragraph 21) but the panda and koala can't.
7121	3	2	2	Pandas in China and koalas are both similar because they are both specialists. That means that they both eat certain things in certain conditions. Pandas in China and koalas in Australia basically only eat bamboo, arive koalas only almost eucalyptus leaves. Pythons however are generalists. Pythons can live in many conditions. They can live in Asian and America.
7128	3	2	2	Both pandas and koalas are what the article calls specialists. These animals only eat certain foods, only live in certain areas, and don't flourish in other places because of that. Pythons flourish whenever there is a similar climate and can eat a large variety of food sources, there fore they are generalists.
7134	3	2	2	Panda's in China eat nothing but bamboo, and koalas in Australia eat nothing but eucalyptus leaves. They both have a specific meal to eat, that isn't found anywhere. Pythons on the other hand eat anything.  As a matter a fact one tried eating an alligator. Unfortunatley they also eat endangered species such as keylargo woodfeat.
7137	3	2	2	Pandas in China are similar to koalas in Australia because they each eat almost nothing else than one thing. For pandas it's bamboo and for koalas it's eucalyptus leaves. These animals are both different from pythons because they wouldn't migrate well due to needing much of one type of food and certain climate.
7144	3	2	2	Pandas and koalas are similar because they both eat one thing almost exclusively. Pythons on the other hand can and will eat anything in the last conoe, paragraph 11 says that pandas eat almost nothing but bamboo, and koalas only eat eucalyptus leaves. In paragraph 13 it even says that the python tried to eat a alligator.
7148	3	2	2	Panda's in China and koalas in Australia are both similar because they are both considered specialist species. They both have a select food that they most likely can't live without so they must live where that food is found, pythons however can adapt to most places for food.
7150	3	2	2	The specialists such as China's panda and Australia's Koala are similar because they both need specific things to live. For example the panda needs bamboo which is only commonly food in China and the Koala eats only eucalyptus leaves which must be found in high areas there. They are different to the generalists because they can adapt and live wherever they are placed.
7163	3	2	2	"""Pandas in China are similar to koalas in Australia because they both are specialist, and really only eat one source of food. They are different from the python, who can adapt and eat many different things. """"a python swallowed an alligator..."""" This shows how pythons will change to eat anything to survive while the panda """"...eats almost nothing but bamboo.."""" can only eat bamboo. This shows how they are different."""
7172	3	2	2	"""Pandas in China and Koalas in Australia are similar because they are both specialists. These two animals both eat one type of food almost exclusively. """"They are different from pythons because pythons are generalists. Generalists """" can live anywhere"""" and do best in and around humans,"""" Therefore, pythons can thrive in many different environments while pandas and Koalas can only live in specific areas."""
7177	3	2	2	Pandas in China and koalas in Australia are similar because they are both specialists. They eat only one, type of food thats exclusive in one each area. Pandas and koalas cannot survive outside their natural habitat, they need stability. They are different from pythons. Pythons are generalists, and they strive with change, They can easily adapt to different environments.
7184	3	2	2	Pandas in china and koalas in Australia are similar because as said in the article, they are both specialists, because they both rely on a food that they specialize in eating, like the pandas mainly eat bamboo and koalas eat eucalyptus leaves.They are both different from pythons because pythons are generalist because they can adapt to different things, rather than than relying on one thing to survive.
7193	3	2	2	Pandas in China relate to koalas in Australia because they only will eat one thing. Pandas will eat almost nothing other than bamboo and koalas with eat eucalyptus leaves exclusively. But on the other hand, the python will eat almost everything. In the everglades in 2005 the python swallowed an alligator. The panda and koala bears eat almost the same thing everyday while the python will eat anything that  comes near it.
7194	3	2	2	Pandas and koalas are similar because they can only live in limited places, because they both only eat one type of food and would die in the wild in the United States. They are different from pythons because pythons don't need much to survive all they need is a warm climate and small mammals to feed on. Which both of those are found in about 60% o the world.
7196	3	2	2	Pandas in China are only able to survive in China like koala's are only able to survive in Australia. They cannot adapt to other habitats. Pythons, however are able to adapt to different climates and are able to spread throughout the southern part of the United States. Pythons are more of a generalist species than pandas and koalas.
7197	3	2	2	Pandas in China and koalas in Australia in the way that they are both specialists. They both eat very exclusive diets and therefore must live in one of the few locations that support their lifestyles. Pythons, on the other hand, can live very many habitats as they are generalists, which makes them different from koalas and pandas.
7198	3	2	2	Pandas in China are similar to koala's because they are both specialists. This means they both need a very specific enviroment to survive. Pandas and koalas both eat just one type of food that they cannot survive without. For pandas, it's bamboo: for koalas, its eucalyptus leaves. Unlike pandas and koalas, pythons are generalists. They can survive in many different enviroments. This is one reason they have been able to invade and survive in the south which is not where they originated.
7233	3	2	2	"""Pandas and koalas are specialists, they only eat one type of food and therefore cannot spread easily for lack of abundance of food. Pythons, however, can exist in climate that is more abundant and eat more than one thing. """"Pythons in Asia inhabit climates that are similar to about one third of US they have more options in places to live."""
7239	3	2	2	"""Pandas and koalas are similar because they are both generalists, and different from pythons which are generalists. It says, """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusivly."""" These animals are both very particular, specialists, where a python can live in any area with a suitable climate and eat whatever is there."""
7241	3	2	2	"""Pandas in China and koalas in Australia are both examples of specialist species. They each need to live in a specific environment to survive. Paragraph 21 states, """"A specialist is China's panda, which eats almost nothing but bamboo or Australia's koala bear, which eats eucalyptus almost exclusively"""". Both these creatures differ from a python, because pythons are very adaptable and can live almost anywhere."""
7243	3	2	2	Pandas in China and koalas in Australia are both similar to each other because they mainly just eat one thing (panda - bamboo, koala - eucalyptus leaves). They both greatly differ from pythons because pythons eat alot of stuff, endangered animals, like the pythons eat the key largo wood rats. While the koala and panda mainly feed on 1 food source.
7266	3	2	2	The Great pandas of China and the koalas of Australia are both specialist species. This means that they can only live where their main food source can survive whic for pandas are bamboo leaves. A python is a generalist. This means that with a little assistance can live anywhere  and proper. This means that they pose more at the ecological threat as to their ability to adapt to their environment.
7279	3	2	2	Pandas and koalas are very similar in many ways. They are both considered ''specialists'' which are animals who depend mostly on one thing and would have a hard time adapting to other climates. An example of this is the fact is that pandas eat mostly bamboo and koalas eat only eucalyptus leaves. The python, however can adapt to new environments like the U.S. Pythons also eat what they want making it easier.
7292	3	2	2	"""Pandas in China and koalas are similar because they are both specialists. The article states """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively."""" However, they both differ from pythons, which are generalists. Generalists can survive in many climates and areas on earth, while specialists can only survive in an exclusive place that specifically has their needs."""
7295	3	2	2	"""Pandas and koalas are similar because they are both specialists, with one food source. According to the article, """" China's panda eats nothing but bamboo, (and) Australia's koala bear, which eat eucalyptus leaves almost exclusively. They are both different from pythons because pythons are generalists, which means they can live in a broader area, eat different food sources, and adapt to change easily."""
7302	3	2	2	Pandas in China and koalas in Australia are both specialists because they cannot live anywhere. Pandas only eat bamboo and koalas only eat eucalyptus leaves. Contrastingly, pythons are generalists, simmilar to humans. Pythons can eat and live, with the help of technology, wherever they like humans favor generalists rather than specialists.
7325	3	2	2	"""China's panda or Australia koalas are similar because they are both specialist animals. The python, however , is a generalist, which as MacInnes said, """"what favors generalists is change,"""" specialists are stable animals in their habitat as generalists  have the ability to move around and survive in other habitat that they may previously not have been into."""
7343	3	2	2	Pandas in China and koalas in Australia are similar as they are both specialist who consume very few at one source of food. They are different however to the different types of pythons as pythons are generalists. Generalists will adapt to many different places and eat exstive foods to survive. Such as raccoons who eat garbage, meat, and insects.
7368	3	2	2	"""A panda is like a koala because of the fact that it lives in one are with one kind of food. Pythons are different because they can go anywhere and eat anything with meat. Because pandas and koalas are adapt in one area because of food they are considered """"specialists"""" while snakes, dear, and raccoon are considered """"generalists""""."""
7386	3	2	2	Pandas and koalas are both specialist animals, they eat very specific foods other specialist animals need specific climates and such. The article tells us that pandas almost exclusively eat bamboo and koalas, eucalyptus. Pythons eat a much wider range of food and have spread to live in less exclusive places than koalas and pandas bears.
7387	3	2	2	Koalas and pandas are both specialist species. They have one major food source and don't adapt well to change. The python is a generalist species. It will basically eat any thing it can fit in it's mouth allowing it to adapt to new areas quickly.
7389	3	2	2	Pandas & Koalas are similar animals because they both have a very specific life style that they must maintain. The pandas eats almost nothing but bamboo & Koalas eats eucalyptus, without these food sources they would probably ate because unlike the python they can't adapt well at all to other enviornment. Also pandas & koalas are mamals while pythons are reptiles.
7392	3	2	2	"""In the article, both pandas in China and koalas in Australia are considered """"specialists"""". They are similar in the ways that they do not demand much food, and live in only certain areas. They feed on simple things like bamboo and eucalyptus leaves. They are very different from pythons however because pythons are generalists as stated in paragraph 20, and they don't need to be in a certain exclusive area."""
7396	3	2	2	Pandas in China are similar to koalas in Australia, because they are both specialist species. This means that they can only live in specific climates and each certain foods. For example pandas strictly eat bamboo. These two animals are both different from the python, because they are not a generalist creature, which can live in numerous climates and has a variety diet.
7412	3	2	2	Pandas In China and Koalas in Australia are both specialist species meaning that they can only live and survive in a specific area where there is the right climate and food sources. Pythons on the other hand are generalists species meaning that they can live and survive in places all over the world.
7421	3	2	2	"""China panda are similar to koalas is Australia because koalas and panda can't live with out their habitat. It said in the text, """"China's panda eats almost nothing but bamboo"""", it also said, """" Australia's koala bear, eats eucalyptus leaves"""" that a lot of country have eucalyptus leave. They different from snakes because snakes don't need a specific habitat to  live  in they would be comfortable and most country and states have grass."""
7429	3	2	2	Pandas in China and koalas in Australia are similar because they are both specialists who really only eat one specific food. Specific to a certain area. They are both different from pythons because pythons generalists who can eat different foods and can live in more areas. Pythons can adapt more than pandas or koalans.
7430	3	2	2	Pandas and koalas are similar because in their diet it consist of just one plant that they live off like the panda, it only eats bamboo and the koala only eats eucalyptus leaves. But the python will eat anything it can catch unlike the panda and koala, like it does in the everglade a python swallowed a whole alligator.
7432	3	2	2	"""Pandas in China and Koalas in Australia are similar for they are of the specialist specialist species. The panda,""""eats almost nothing but bamboo"""" and the koala """"eats eucalyptus leaves almost exclusively."""" These two species would not be able to survive any where else where their food source is not available. However, the python a generalist, can live anywhere, and eat almost anything. So they have a better chance of survival"""
7438	3	2	2	Pandas and koalas are similare because they both eat exclusively. Pandas eat nothing but bamboo and koalas eat eucalyptus leaves. The why that pandas and koalas differ from pythons is that, pythons vary in appetite. They could eat from  a rat to an alligator, while pandas and koalas are limited.
